# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-09-05 12:11:36 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116650 Brazos Rv nr Rosharon, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116650
#            TS   parameter     Description
#        140995       00060     Discharge, cubic feet per second
#        140996       00065     Gage height, feet
#        140998       00035     Wind speed, miles per hour
#        140999       00036     Wind direction, degrees clockwise from true north
#        141000       72255     Mean water velocity for discharge computation, feet per second, [X-Velocity]
#        212823       00400     pH, water, unfiltered, field, standard units
#        212824       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#        212825       00010     Temperature, water, degrees Celsius
#        212826       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        212868       72148     Depth of sensor below water surface, meters
#
# Data-value qualification codes included in this output:
#
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	140995_00060	140995_00060_cd	140996_00065	140996_00065_cd	140998_00035	140998_00035_cd	140999_00036	140999_00036_cd
5s		15s	20d		6s	14n		10s		14n		10s		14n		10s		14n		10s
USGS		08116650		2017-08-24 00:00	CDT		1520		P		6.40		P		1.6		P	39	P
USGS		08116650		2017-08-24 00:15	CDT		1540		P		6.42		P
USGS		08116650		2017-08-24 00:30	CDT		1530		P		6.41		P	0.7	P	155	P
USGS		08116650		2017-08-24 00:45	CDT		1540		P		6.42		P	0.7	P	315	P
USGS		08116650		2017-08-24 01:00	CDT		1530		P		6.41		P	1.0	P	79	P
USGS		08116650		2017-08-24 01:15	CDT		1540		P		6.42		P	1.4	P	201	P
USGS		08116650		2017-08-24 01:30	CDT		1530		P		6.41		P	1.3	P	207	P
USGS		08116650		2017-08-24 01:45	CDT		1540		P		6.42		P	1.3	P	333	P
USGS		08116650		2017-08-24 02:00	CDT		1530		P		6.41		P	2.4	P	9	P
USGS		08116650		2017-08-24 02:15	CDT		1540		P		6.42		P	1.0	P	73	P
USGS		08116650		2017-08-24 02:30	CDT		1530		P		6.41		P	1.7	P	350	P
USGS		08116650		2017-08-24 02:45	CDT		1540		P		6.42		P	0.9	P	341	P
USGS		08116650		2017-08-24 03:00	CDT		1540		P		6.42		P	2.1	P	330	P
USGS		08116650		2017-08-24 03:15	CDT		1530		P		6.41		P	1.0	P	90	P
USGS		08116650		2017-08-24 03:30	CDT		1530		P		6.41		P	1.2	P	42	P
USGS		08116650		2017-08-24 03:45	CDT		1540		P		6.42		P	2.2	P	2	P
USGS		08116650		2017-08-24 04:00	CDT		1530		P		6.41		P	1.3	P	333	P
USGS		08116650		2017-08-24 04:15	CDT		1520		P		6.40		P	1.2	P	14	P
USGS		08116650		2017-08-24 04:30	CDT		1540		P		6.42		P	0.5	P	90	P
USGS		08116650		2017-08-24 04:45	CDT		1530		P		6.41		P	0.8	P	240	P
USGS		08116650		2017-08-24 05:00	CDT		1530		P		6.41		P	0.7	P	25	P
USGS		08116650		2017-08-24 05:15	CDT		1530		P		6.41		P	0.1	P	90	P
USGS		08116650		2017-08-24 05:30	CDT		1530		P		6.41		P	0.5	P	157	P
USGS		08116650		2017-08-24 05:45	CDT		1530		P		6.41		P	1.4	P	344	P
USGS		08116650		2017-08-24 06:00	CDT		1530		P		6.41		P	1.0	P	30	P
USGS		08116650		2017-08-24 06:15	CDT		1530		P		6.41		P	2.8	P	48	P
USGS		08116650		2017-08-24 06:30	CDT		1530		P		6.41		P	1.7	P	100	P
USGS		08116650		2017-08-24 06:45	CDT		1540		P		6.42		P	1.9	P	22	P
USGS		08116650		2017-08-24 07:00	CDT		1540		P		6.42		P	1.4	P	352	P
USGS		08116650		2017-08-24 07:15	CDT		1530		P		6.41		P	2.0	P	346	P
USGS		08116650		2017-08-24 07:30	CDT		1540		P		6.42		P	0.6	P	19	P
USGS		08116650		2017-08-24 07:45	CDT		1550		P		6.43		P	3.5	P	43	P
USGS		08116650		2017-08-24 08:00	CDT		1550		P		6.43		P	4.3	P	27	P
USGS		08116650		2017-08-24 08:15	CDT		1550		P		6.43		P
USGS		08116650		2017-08-24 08:30	CDT		1550		P		6.44		P	3.8	P	20	P
USGS		08116650		2017-08-24 08:45	CDT		1550		P		6.44		P	5.9	P	24	P
USGS		08116650		2017-08-24 09:00	CDT		1560		P		6.45		P	4.0	P	32	P
USGS		08116650		2017-08-24 09:15	CDT		1560		P		6.45		P	2.9	P	43	P
USGS		08116650		2017-08-24 09:30	CDT		1570		P		6.46		P	4.1	P	59	P
USGS		08116650		2017-08-24 09:45	CDT		1580		P		6.47		P	4.0	P	71	P
USGS		08116650		2017-08-24 10:00	CDT		1580		P		6.48		P	1.0	P	53	P
USGS		08116650		2017-08-24 10:15	CDT		1580		P		6.48		P	3.2	P	77	P
USGS		08116650		2017-08-24 10:30	CDT		1590		P		6.49		P	3.1	P	71	P
USGS		08116650		2017-08-24 10:45	CDT		1590		P		6.49		P	1.3	P	38	P
USGS		08116650		2017-08-24 11:00	CDT		1600		P		6.50		P	7.7	P	29	P
USGS		08116650		2017-08-24 11:15	CDT		1610		P		6.51		P	1.9	P	84	P
USGS		08116650		2017-08-24 11:30	CDT		1610		P		6.51		P	3.5	P	36	P
USGS		08116650		2017-08-24 11:45	CDT		1610		P		6.51		P	4.1	P	37	P
USGS		08116650		2017-08-24 12:00	CDT		1610		P		6.51		P	3.8	P	4	P
USGS		08116650		2017-08-24 12:15	CDT		1620		P		6.52		P	6.0	P	79	P
USGS		08116650		2017-08-24 12:30	CDT		1620		P		6.52		P	6.5	P	9	P
USGS		08116650		2017-08-24 12:45	CDT		1610		P		6.51		P	1.5	P	105	P
USGS		08116650		2017-08-24 13:00	CDT		1620		P		6.52		P	5.8	P	24	P
USGS		08116650		2017-08-24 13:15	CDT		1620		P		6.52		P	9.3	P	39	P
USGS		08116650		2017-08-24 13:30	CDT		1610		P		6.51		P	4.2	P	60	P
USGS		08116650		2017-08-24 13:45	CDT		1620		P		6.52		P	9.7	P	61	P
USGS		08116650		2017-08-24 14:00	CDT		1610		P		6.51		P	5.0	P	38	P
USGS		08116650		2017-08-24 14:15	CDT		1610		P		6.51		P	4.6	P	47	P
USGS		08116650		2017-08-24 14:30	CDT		1620		P		6.52		P	6.4	P	75	P
USGS		08116650		2017-08-24 14:45	CDT		1610		P		6.51		P	4.7	P	60	P
USGS		08116650		2017-08-24 15:00	CDT		1620		P		6.52		P	13.4	P	70	P
USGS		08116650		2017-08-24 15:15	CDT		1610		P		6.51		P	7.7	P	110	P
USGS		08116650		2017-08-24 15:30	CDT		1600		P		6.50		P	4.6	P	76	P
USGS		08116650		2017-08-24 15:45	CDT		1570		P		6.46		P	6.9	P	106	P
USGS		08116650		2017-08-24 16:00	CDT		1610		P		6.51		P	5.8	P	93	P
USGS		08116650		2017-08-24 16:15	CDT		1650		P		6.57		P	11.5	P	87	P
USGS		08116650		2017-08-24 16:30	CDT		1580		P		6.48		P	5.2	P	116	P
USGS		08116650		2017-08-24 16:45	CDT		1620		P		6.53		P	3.9	P	91	P
USGS		08116650		2017-08-24 17:00	CDT		1620		P		6.53		P	1.8	P	120	P
USGS		08116650		2017-08-24 17:15	CDT		1630		P		6.54		P	0.2	P	240	P
USGS		08116650		2017-08-24 17:30	CDT		1620		P		6.53		P	2.1	P	49	P
USGS		08116650		2017-08-24 17:45	CDT		1640		P		6.55		P	1.7	P	104	P
USGS		08116650		2017-08-24 18:00	CDT		1640		P		6.55		P	4.9	P	20	P
USGS		08116650		2017-08-24 18:15	CDT		1640		P		6.55		P
USGS		08116650		2017-08-24 18:30	CDT		1650		P		6.57		P	1.3	P	46	P
USGS		08116650		2017-08-24 18:45	CDT		1660		P		6.58		P	1.4	P	86	P
USGS		08116650		2017-08-24 19:00	CDT		1660		P		6.58		P	1.4	P	86	P
USGS		08116650		2017-08-24 19:15	CDT		1670		P		6.59		P
USGS		08116650		2017-08-24 19:30	CDT		1680		P		6.60		P	1.0	P	67	P
USGS		08116650		2017-08-24 19:45	CDT		1690		P		6.62		P	1.6	P	47	P
USGS		08116650		2017-08-24 20:00	CDT		1690		P		6.62		P	1.6	P	34	P
USGS		08116650		2017-08-24 20:15	CDT		1710		P		6.64		P	2.1	P	330	P
USGS		08116650		2017-08-24 20:30	CDT		1710		P		6.64		P	1.5	P	8	P
USGS		08116650		2017-08-24 20:45	CDT		1720		P		6.66		P	6.9	P	66	P
USGS		08116650		2017-08-24 21:00	CDT		1730		P		6.67		P	2.6	P	99	P
USGS		08116650		2017-08-24 21:15	CDT		1740		P		6.68		P	3.4	P	38	P
USGS		08116650		2017-08-24 21:30	CDT		1750		P		6.69		P	5.2	P	46	P
USGS		08116650		2017-08-24 21:45	CDT		1750		P		6.70		P	5.2	P	24	P
USGS		08116650		2017-08-24 22:00	CDT		1760		P		6.71		P	4.1	P	11	P
USGS		08116650		2017-08-24 22:15	CDT		1770		P		6.72		P	4.6	P	39	P
USGS		08116650		2017-08-24 22:30	CDT		1770		P		6.73		P	3.9	P	22	P
USGS		08116650		2017-08-24 22:45	CDT		1780		P		6.74		P	3.5	P	17	P
USGS		08116650		2017-08-24 23:00	CDT		1800		P		6.76		P	3.8	P	36	P
USGS		08116650		2017-08-24 23:15	CDT		1800		P		6.77		P	2.7	P	35	P
USGS		08116650		2017-08-24 23:30	CDT		1810		P		6.78		P	2.7	P	15	P
USGS		08116650		2017-08-24 23:45	CDT		1810		P		6.78		P	5.8	P	36	P
USGS		08116650		2017-08-25 00:00	CDT		1830		P		6.80		P	4.1	P	57	P
USGS		08116650		2017-08-25 00:15	CDT		1830		P		6.81		P
USGS		08116650		2017-08-25 00:30	CDT		1830		P		6.81		P	8.1	P	28	P
USGS		08116650		2017-08-25 00:45	CDT		1840		P		6.82		P	2.2	P	16	P
USGS		08116650		2017-08-25 01:00	CDT		1850		P		6.83		P	1.7	P	0	P
USGS		08116650		2017-08-25 01:15	CDT		1850		P		6.83		P	1.5	P	49	P
USGS		08116650		2017-08-25 01:30	CDT		1850		P		6.83		P	3.0	P	354	P
USGS		08116650		2017-08-25 01:45	CDT		1850		P		6.84		P	3.7	P	352	P
USGS		08116650		2017-08-25 02:00	CDT		1850		P		6.84		P	5.9	P	45	P
USGS		08116650		2017-08-25 02:15	CDT		1850		P		6.84		P	3.0	P	354	P
USGS		08116650		2017-08-25 02:30	CDT		1860		P		6.85		P	3.9	P	339	P
USGS		08116650		2017-08-25 02:45	CDT		1860		P		6.85		P	3.1	P	68	P
USGS		08116650		2017-08-25 03:00	CDT		1860		P		6.85		P	2.0	P	340	P
USGS		08116650		2017-08-25 03:15	CDT		1870		P		6.86		P	1.3	P	63	P
USGS		08116650		2017-08-25 03:30	CDT		1870		P		6.86		P	1.2	P	42	P
USGS		08116650		2017-08-25 03:45	CDT		1870		P		6.86		P	5.3	P	346	P
USGS		08116650		2017-08-25 04:00	CDT		1870		P		6.86		P	3.2	P	31	P
USGS		08116650		2017-08-25 04:15	CDT		1880		P		6.87		P	2.1	P	33	P
USGS		08116650		2017-08-25 04:30	CDT		1880		P		6.88		P	3.5	P	30	P
USGS		08116650		2017-08-25 04:45	CDT		1880		P		6.88		P	4.6	P	44	P
USGS		08116650		2017-08-25 05:00	CDT		1880		P		6.88		P	6.0	P	74	P
USGS		08116650		2017-08-25 05:15	CDT		1880		P		6.88		P	12.9	P	49	P
USGS		08116650		2017-08-25 05:30	CDT		1880		P		6.88		P	2.6	P	44	P
USGS		08116650		2017-08-25 05:45	CDT		1890		P		6.89		P	1.4	P	35	P
USGS		08116650		2017-08-25 06:00	CDT		1880		P		6.88		P	1.8	P	90	P
USGS		08116650		2017-08-25 06:15	CDT		1890		P		6.89		P	2.6	P	338	P
USGS		08116650		2017-08-25 06:30	CDT		1890		P		6.89		P	1.0	P	79	P
USGS		08116650		2017-08-25 06:45	CDT		1890		P		6.89		P	4.9	P	1	P
USGS		08116650		2017-08-25 07:00	CDT		1890		P		6.89		P	2.3	P	24	P
USGS		08116650		2017-08-25 07:15	CDT		1900		P		6.90		P	9.3	P	31	P
USGS		08116650		2017-08-25 07:30	CDT		1910		P		6.91		P	5.2	P	30	P
USGS		08116650		2017-08-25 07:45	CDT		1920		P		6.93		P	1.8	P	67	P
USGS		08116650		2017-08-25 08:00	CDT		1950		P		6.97		P	5.2	P	27	P
USGS		08116650		2017-08-25 08:15	CDT		1960		P		6.98		P	5.0	P	14	P
USGS		08116650		2017-08-25 08:30	CDT		1970		P		7.00		P	5.0	P	31	P
USGS		08116650		2017-08-25 08:45	CDT		1970		P		7.00		P	14.1	P	30	P
USGS		08116650		2017-08-25 09:00	CDT		2000		P		7.04		P	3.2	P	23	P
USGS		08116650		2017-08-25 09:15	CDT		2020		P		7.06		P	8.5	P	30	P
USGS		08116650		2017-08-25 09:30	CDT		2050		P		7.10		P	4.5	P	74	P
USGS		08116650		2017-08-25 09:45	CDT		2050		P		7.11		P	3.9	P	89	P
USGS		08116650		2017-08-25 10:00	CDT		2050		P		7.11		P	5.9	P	28	P
USGS		08116650		2017-08-25 10:15	CDT		2070		P		7.13		P	4.5	P	25	P
USGS		08116650		2017-08-25 10:30	CDT		2070		P		7.13		P	3.7	P	59	P
USGS		08116650		2017-08-25 10:45	CDT		2080		P		7.15		P	7.4	P	54	P
USGS		08116650		2017-08-25 11:00	CDT		2070		P		7.13		P	4.2	P	40	P
USGS		08116650		2017-08-25 11:15	CDT		2070		P		7.14		P	5.0	P	47	P
USGS		08116650		2017-08-25 11:30	CDT		2080		P		7.15		P	6.1	P	11	P
USGS		08116650		2017-08-25 11:45	CDT		2080		P		7.15		P	10.3	P	40	P
USGS		08116650		2017-08-25 12:00	CDT		2080		P		7.15		P	3.1	P	51	P
USGS		08116650		2017-08-25 12:15	CDT		2070		P		7.14		P	4.7	P	47	P
USGS		08116650		2017-08-25 12:30	CDT		2070		P		7.14		P	8.4	P	29	P
USGS		08116650		2017-08-25 12:45	CDT		2050		P		7.11		P	3.8	P	64	P
USGS		08116650		2017-08-25 13:00	CDT		2070		P		7.13		P	10.8	P	23	P
USGS		08116650		2017-08-25 13:15	CDT		2040		P		7.09		P	8.4	P	33	P
USGS		08116650		2017-08-25 13:30	CDT		2060		P		7.12		P	8.9	P	28	P
USGS		08116650		2017-08-25 13:45	CDT		2040		P		7.09		P	12.4	P	47	P
USGS		08116650		2017-08-25 14:00	CDT		2000		P		7.04		P	2.1	P	341	P
USGS		08116650		2017-08-25 14:15	CDT		2020		P		7.07		P	13.5	P	27	P
USGS		08116650		2017-08-25 14:30	CDT		2040		P		7.09		P	5.2	P	18	P
