# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-09-05 12:31:51 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08116850 Brazos Rv nr West Columbia, TX
# -----------------------------------------------------------------------------------
#
# Data provided for site 08116850
#            TS   parameter     Description
#        141006       00065     Gage height, feet, [Lower Sensor]
#        210388       00065     Gage height, feet, [Upper Sensor]
#        210792       72254     Water velocity reading from field sensor, feet per second
#        210793       00045     Precipitation, total, inches
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	141006_00065	141006_00065_cd
5s		15s	20d		6s	14n		10s
USGS		08116850		2016-06-01 12:00	CDT	27.96	P
USGS		08116850		2016-06-01 12:15	CDT	27.97	P
USGS		08116850		2016-06-01 12:30	CDT	27.99	P
USGS		08116850		2016-06-01 12:45	CDT	27.99	P
USGS		08116850		2016-06-01 13:00	CDT	27.97	P
USGS		08116850		2016-06-01 13:15	CDT	27.99	P
USGS		08116850		2016-06-01 13:30	CDT	27.98	P
USGS		08116850		2016-06-01 13:45	CDT	27.99	P
USGS		08116850		2016-06-01 14:00	CDT	28.00	P
USGS		08116850		2016-06-01 14:15	CDT	28.00	P
USGS		08116850		2016-06-01 14:30	CDT	28.00	P
USGS		08116850		2016-06-01 14:45	CDT	28.00	P
USGS		08116850		2016-06-01 15:00	CDT	28.01	P
USGS		08116850		2016-06-01 15:15	CDT	28.01	P
USGS		08116850		2016-06-01 15:30	CDT	27.99	P
USGS		08116850		2016-06-01 15:45	CDT	28.00	P
USGS		08116850		2016-06-01 16:00	CDT	28.00	P
USGS		08116850		2016-06-01 16:15	CDT	28.01	P
USGS		08116850		2016-06-01 16:30	CDT	28.03	P
USGS		08116850		2016-06-01 16:45	CDT	28.04	P
USGS		08116850		2016-06-01 17:00	CDT	28.03	P
USGS		08116850		2016-06-01 17:15	CDT	28.04	P
USGS		08116850		2016-06-01 17:30	CDT	28.05	P
USGS		08116850		2016-06-01 17:45	CDT	28.06	P
USGS		08116850		2016-06-01 18:00	CDT	28.05	P
USGS		08116850		2016-06-01 18:15	CDT	28.03	P
USGS		08116850		2016-06-01 18:30	CDT	28.05	P
USGS		08116850		2016-06-01 18:45	CDT	28.04	P
USGS		08116850		2016-06-01 19:00	CDT	28.08	P
USGS		08116850		2016-06-01 19:15	CDT	28.05	P
USGS		08116850		2016-06-01 19:30	CDT	28.08	P
USGS		08116850		2016-06-01 19:45	CDT	28.06	P
USGS		08116850		2016-06-01 20:00	CDT	28.08	P
USGS		08116850		2016-06-01 20:15	CDT	28.07	P
USGS		08116850		2016-06-01 20:30	CDT	28.05	P
USGS		08116850		2016-06-01 20:45	CDT	28.07	P
USGS		08116850		2016-06-01 21:00	CDT	28.07	P
USGS		08116850		2016-06-01 21:15	CDT	28.05	P
USGS		08116850		2016-06-01 21:30	CDT	28.05	P
USGS		08116850		2016-06-01 21:45	CDT	28.08	P
USGS		08116850		2016-06-01 22:00	CDT	28.05	P
USGS		08116850		2016-06-01 22:15	CDT	28.05	P
USGS		08116850		2016-06-01 22:30	CDT	28.08	P
USGS		08116850		2016-06-01 22:45	CDT	28.05	P
USGS		08116850		2016-06-01 23:00	CDT	28.08	P
USGS		08116850		2016-06-01 23:15	CDT	28.07	P
USGS		08116850		2016-06-01 23:30	CDT	28.07	P
USGS		08116850		2016-06-01 23:45	CDT	28.08	P
USGS		08116850		2016-06-02 00:00	CDT	28.09	P
USGS		08116850		2016-06-02 00:15	CDT	28.07	P
USGS		08116850		2016-06-02 00:30	CDT	28.10	P
USGS		08116850		2016-06-02 00:45	CDT	28.09	P
USGS		08116850		2016-06-02 01:00	CDT	28.09	P
USGS		08116850		2016-06-02 01:15	CDT	28.09	P
USGS		08116850		2016-06-02 01:30	CDT	28.09	P
USGS		08116850		2016-06-02 01:45	CDT	28.11	P
USGS		08116850		2016-06-02 02:00	CDT	28.11	P
USGS		08116850		2016-06-02 02:15	CDT	28.08	P
USGS		08116850		2016-06-02 02:30	CDT	28.10	P
USGS		08116850		2016-06-02 02:45	CDT	28.09	P
USGS		08116850		2016-06-02 03:00	CDT	28.09	P
USGS		08116850		2016-06-02 03:15	CDT	28.12	P
USGS		08116850		2016-06-02 03:30	CDT	28.09	P
USGS		08116850		2016-06-02 03:45	CDT	28.09	P
USGS		08116850		2016-06-02 04:15	CDT	28.13	P
USGS		08116850		2016-06-02 04:30	CDT	28.13	P
USGS		08116850		2016-06-02 04:45	CDT	28.10	P
USGS		08116850		2016-06-02 05:00	CDT	28.12	P
USGS		08116850		2016-06-02 05:15	CDT	28.12	P
USGS		08116850		2016-06-02 05:30	CDT	28.15	P
USGS		08116850		2016-06-02 05:45	CDT	28.13	P
USGS		08116850		2016-06-02 06:00	CDT	28.14	P
USGS		08116850		2016-06-02 06:15	CDT	28.12	P
USGS		08116850		2016-06-02 06:30	CDT	28.16	P
USGS		08116850		2016-06-02 06:45	CDT	28.14	P
USGS		08116850		2016-06-02 07:00	CDT	28.18	P
USGS		08116850		2016-06-02 07:15	CDT	28.18	P
USGS		08116850		2016-06-02 07:30	CDT	28.15	P
USGS		08116850		2016-06-02 07:45	CDT	28.13	P
USGS		08116850		2016-06-02 08:00	CDT	28.20	P
USGS		08116850		2016-06-02 08:15	CDT	28.20	P
USGS		08116850		2016-06-02 08:30	CDT	28.19	P
USGS		08116850		2016-06-02 08:45	CDT	28.20	P
USGS		08116850		2016-06-02 09:00	CDT	28.15	P
USGS		08116850		2016-06-02 09:15	CDT	28.20	P
USGS		08116850		2016-06-02 09:30	CDT	28.22	P
USGS		08116850		2016-06-02 09:45	CDT	28.23	P
USGS		08116850		2016-06-02 10:00	CDT	28.21	P
USGS		08116850		2016-06-02 10:15	CDT	28.23	P
USGS		08116850		2016-06-02 10:30	CDT	28.22	P
USGS		08116850		2016-06-02 10:45	CDT	28.22	P
USGS		08116850		2016-06-02 11:00	CDT	28.22	P
USGS		08116850		2016-06-02 11:15	CDT	28.22	P
USGS		08116850		2016-06-02 11:30	CDT	28.24	P
USGS		08116850		2016-06-02 11:45	CDT	28.20	P
USGS		08116850		2016-06-02 12:15	CDT	28.23	P
USGS		08116850		2016-06-02 12:30	CDT	28.23	P
USGS		08116850		2016-06-02 12:45	CDT	28.25	P
USGS		08116850		2016-06-02 13:00	CDT	28.23	P
USGS		08116850		2016-06-02 13:15	CDT	28.22	P
USGS		08116850		2016-06-02 13:30	CDT	28.26	P
USGS		08116850		2016-06-02 13:45	CDT	28.25	P
USGS		08116850		2016-06-02 14:00	CDT	28.26	P
USGS		08116850		2016-06-02 14:15	CDT	28.26	P
USGS		08116850		2016-06-02 14:30	CDT	28.24	P
USGS		08116850		2016-06-02 14:45	CDT	28.23	P
USGS		08116850		2016-06-02 15:00	CDT	28.24	P
USGS		08116850		2016-06-02 15:15	CDT	28.26	P
USGS		08116850		2016-06-02 15:30	CDT	28.24	P
USGS		08116850		2016-06-02 15:45	CDT	28.26	P
USGS		08116850		2016-06-02 16:00	CDT	28.24	P
USGS		08116850		2016-06-02 16:15	CDT	28.23	P
USGS		08116850		2016-06-02 16:30	CDT	28.26	P
USGS		08116850		2016-06-02 16:45	CDT	28.26	P
USGS		08116850		2016-06-02 17:00	CDT	28.25	P
USGS		08116850		2016-06-02 17:15	CDT	28.26	P
USGS		08116850		2016-06-02 17:30	CDT	28.24	P
USGS		08116850		2016-06-02 17:45	CDT	28.27	P
USGS		08116850		2016-06-02 18:00	CDT	28.28	P
USGS		08116850		2016-06-02 18:15	CDT	28.26	P
USGS		08116850		2016-06-02 18:30	CDT	28.29	P
USGS		08116850		2016-06-02 18:45	CDT	28.31	P
USGS		08116850		2016-06-02 19:00	CDT	28.28	P
USGS		08116850		2016-06-02 19:15	CDT	28.30	P
USGS		08116850		2016-06-02 19:30	CDT	28.29	P
USGS		08116850		2016-06-02 19:45	CDT	28.31	P
USGS		08116850		2016-06-02 20:15	CDT	28.30	P
USGS		08116850		2016-06-02 20:30	CDT	28.30	P
USGS		08116850		2016-06-02 20:45	CDT	28.30	P
USGS		08116850		2016-06-02 21:00	CDT	28.29	P
USGS		08116850		2016-06-02 21:15	CDT	28.29	P
USGS		08116850		2016-06-02 21:30	CDT	28.31	P
USGS		08116850		2016-06-02 21:45	CDT	28.30	P
USGS		08116850		2016-06-02 22:00	CDT	28.29	P
USGS		08116850		2016-06-02 22:15	CDT	28.31	P
USGS		08116850		2016-06-02 22:30	CDT	28.32	P
USGS		08116850		2016-06-02 22:45	CDT	28.31	P
USGS		08116850		2016-06-02 23:00	CDT	28.30	P
USGS		08116850		2016-06-02 23:15	CDT	28.33	P
USGS		08116850		2016-06-02 23:30	CDT	28.30	P
USGS		08116850		2016-06-02 23:45	CDT	28.31	P
USGS		08116850		2016-06-03 00:00	CDT	28.30	P
USGS		08116850		2016-06-03 00:15	CDT	28.32	P
USGS		08116850		2016-06-03 00:30	CDT	28.33	P
USGS		08116850		2016-06-03 00:45	CDT	28.31	P
USGS		08116850		2016-06-03 01:00	CDT	28.32	P
USGS		08116850		2016-06-03 01:15	CDT	28.31	P
USGS		08116850		2016-06-03 01:30	CDT	28.32	P
USGS		08116850		2016-06-03 01:45	CDT	28.32	P
USGS		08116850		2016-06-03 02:00	CDT	28.33	P
USGS		08116850		2016-06-03 02:15	CDT	28.36	P
USGS		08116850		2016-06-03 02:30	CDT	28.33	P
USGS		08116850		2016-06-03 02:45	CDT	28.34	P
USGS		08116850		2016-06-03 03:00	CDT	28.33	P
USGS		08116850		2016-06-03 03:15	CDT	28.38	P
USGS		08116850		2016-06-03 03:30	CDT	28.34	P
USGS		08116850		2016-06-03 03:45	CDT	28.36	P
USGS		08116850		2016-06-03 04:00	CDT	28.35	P
USGS		08116850		2016-06-03 04:15	CDT	28.38	P
USGS		08116850		2016-06-03 04:30	CDT	28.36	P
USGS		08116850		2016-06-03 04:45	CDT	28.37	P
USGS		08116850		2016-06-03 05:00	CDT	28.35	P
USGS		08116850		2016-06-03 05:15	CDT	28.38	P
USGS		08116850		2016-06-03 05:30	CDT	28.40	P
USGS		08116850		2016-06-03 05:45	CDT	28.37	P
USGS		08116850		2016-06-03 06:00	CDT	28.39	P
USGS		08116850		2016-06-03 06:15	CDT	28.43	P
USGS		08116850		2016-06-03 06:30	CDT	28.41	P
USGS		08116850		2016-06-03 06:45	CDT	28.42	P
USGS		08116850		2016-06-03 07:00	CDT	28.41	P
USGS		08116850		2016-06-03 07:15	CDT	28.42	P
USGS		08116850		2016-06-03 07:30	CDT	28.46	P
USGS		08116850		2016-06-03 07:45	CDT	28.46	P
USGS		08116850		2016-06-03 08:00	CDT	28.46	P
USGS		08116850		2016-06-03 08:15	CDT	28.47	P
USGS		08116850		2016-06-03 08:30	CDT	28.50	P
USGS		08116850		2016-06-03 08:45	CDT	28.49	P
USGS		08116850		2016-06-03 09:00	CDT	28.47	P
USGS		08116850		2016-06-03 09:15	CDT	28.50	P
USGS		08116850		2016-06-03 09:30	CDT	28.50	P
USGS		08116850		2016-06-03 09:45	CDT	28.49	P
USGS		08116850		2016-06-03 10:00	CDT	28.49	P
USGS		08116850		2016-06-03 10:15	CDT	28.50	P
USGS		08116850		2016-06-03 10:30	CDT	28.50	P
USGS		08116850		2016-06-03 10:45	CDT	28.51	P
USGS		08116850		2016-06-03 11:00	CDT	28.51	P
USGS		08116850		2016-06-03 11:15	CDT	28.49	P
USGS		08116850		2016-06-03 11:30	CDT	28.50	P
USGS		08116850		2016-06-03 11:45	CDT	28.52	P
USGS		08116850		2016-06-03 12:00	CDT	28.51	P
USGS		08116850		2016-06-03 12:15	CDT	28.53	P
USGS		08116850		2016-06-03 12:30	CDT	28.55	P
USGS		08116850		2016-06-03 12:45	CDT	28.54	P
USGS		08116850		2016-06-03 13:00	CDT	28.55	P
USGS		08116850		2016-06-03 13:15	CDT	28.54	P
USGS		08116850		2016-06-03 13:30	CDT	28.54	P
USGS		08116850		2016-06-03 13:45	CDT	28.54	P
USGS		08116850		2016-06-03 14:00	CDT	28.55	P
USGS		08116850		2016-06-03 14:15	CDT	28.55	P
USGS		08116850		2016-06-03 14:30	CDT	28.53	P
USGS		08116850		2016-06-03 14:45	CDT	28.56	P
USGS		08116850		2016-06-03 15:00	CDT	28.56	P
USGS		08116850		2016-06-03 15:15	CDT	28.54	P
USGS		08116850		2016-06-03 15:30	CDT	28.58	P
USGS		08116850		2016-06-03 15:45	CDT	28.56	P
USGS		08116850		2016-06-03 16:00	CDT	28.58	P
USGS		08116850		2016-06-03 16:15	CDT	28.57	P
USGS		08116850		2016-06-03 16:30	CDT	28.58	P
USGS		08116850		2016-06-03 16:45	CDT	28.60	P
USGS		08116850		2016-06-03 17:00	CDT	28.56	P
USGS		08116850		2016-06-03 17:15	CDT	28.58	P
USGS		08116850		2016-06-03 17:30	CDT	28.56	P
USGS		08116850		2016-06-03 17:45	CDT	28.59	P
USGS		08116850		2016-06-03 18:00	CDT	28.59	P
USGS		08116850		2016-06-03 18:15	CDT	28.60	P
USGS		08116850		2016-06-03 18:30	CDT	28.59	P
USGS		08116850		2016-06-03 18:45	CDT	28.59	P
USGS		08116850		2016-06-03 19:00	CDT	28.59	P
USGS		08116850		2016-06-03 19:15	CDT	28.60	P
USGS		08116850		2016-06-03 19:30	CDT	28.61	P
USGS		08116850		2016-06-03 19:45	CDT	28.59	P
USGS		08116850		2016-06-03 20:00	CDT	28.61	P
USGS		08116850		2016-06-03 20:15	CDT	28.59	P
USGS		08116850		2016-06-03 20:30	CDT	28.61	P
USGS		08116850		2016-06-03 20:45	CDT	28.61	P
USGS		08116850		2016-06-03 21:00	CDT	28.63	P
USGS		08116850		2016-06-03 21:15	CDT	28.63	P
USGS		08116850		2016-06-03 21:30	CDT	28.63	P
USGS		08116850		2016-06-03 21:45	CDT	28.59	P
USGS		08116850		2016-06-03 22:00	CDT	28.60	P
USGS		08116850		2016-06-03 22:15	CDT	28.62	P
USGS		08116850		2016-06-03 22:30	CDT	28.61	P
USGS		08116850		2016-06-03 22:45	CDT	28.60	P
USGS		08116850		2016-06-03 23:00	CDT	28.64	P
USGS		08116850		2016-06-03 23:15	CDT	28.62	P
USGS		08116850		2016-06-03 23:30	CDT	28.63	P
USGS		08116850		2016-06-03 23:45	CDT	28.64	P
USGS		08116850		2016-06-04 00:00	CDT	28.63	P
USGS		08116850		2016-06-04 00:15	CDT	28.64	P
USGS		08116850		2016-06-04 00:30	CDT	28.65	P
USGS		08116850		2016-06-04 00:45	CDT	28.64	P
USGS		08116850		2016-06-04 01:00	CDT	28.66	P
USGS		08116850		2016-06-04 01:15	CDT	28.63	P
USGS		08116850		2016-06-04 01:30	CDT	28.65	P
USGS		08116850		2016-06-04 01:45	CDT	28.64	P
USGS		08116850		2016-06-04 02:00	CDT	28.65	P
USGS		08116850		2016-06-04 02:15	CDT	28.68	P
USGS		08116850		2016-06-04 02:30	CDT	28.68	P
USGS		08116850		2016-06-04 02:45	CDT	28.68	P
USGS		08116850		2016-06-04 03:00	CDT	28.68	P
USGS		08116850		2016-06-04 03:15	CDT	28.67	P
USGS		08116850		2016-06-04 03:30	CDT	28.69	P
USGS		08116850		2016-06-04 03:45	CDT	28.70	P
USGS		08116850		2016-06-04 04:00	CDT	28.71	P
USGS		08116850		2016-06-04 04:15	CDT	28.72	P
USGS		08116850		2016-06-04 04:30	CDT	28.73	P
USGS		08116850		2016-06-04 04:45	CDT	28.69	P
USGS		08116850		2016-06-04 05:00	CDT	28.74	P
USGS		08116850		2016-06-04 05:15	CDT	28.71	P
USGS		08116850		2016-06-04 05:30	CDT	28.76	P
USGS		08116850		2016-06-04 05:45	CDT	28.75	P
USGS		08116850		2016-06-04 06:00	CDT	28.74	P
USGS		08116850		2016-06-04 06:15	CDT	28.76	P
USGS		08116850		2016-06-04 06:30	CDT	28.77	P
USGS		08116850		2016-06-04 06:45	CDT	28.77	P
USGS		08116850		2016-06-04 07:00	CDT	28.76	P
USGS		08116850		2016-06-04 07:15	CDT	28.79	P
USGS		08116850		2016-06-04 07:30	CDT	28.80	P
USGS		08116850		2016-06-04 07:45	CDT	28.80	P
USGS		08116850		2016-06-04 08:00	CDT	28.81	P
USGS		08116850		2016-06-04 08:15	CDT	28.79	P
USGS		08116850		2016-06-04 08:30	CDT	28.79	P
USGS		08116850		2016-06-04 08:45	CDT	28.84	P
USGS		08116850		2016-06-04 09:00	CDT	28.80	P
USGS		08116850		2016-06-04 09:15	CDT	28.79	P
USGS		08116850		2016-06-04 09:30	CDT	28.82	P
USGS		08116850		2016-06-04 09:45	CDT	28.83	P
USGS		08116850		2016-06-04 10:00	CDT	28.80	P
USGS		08116850		2016-06-04 10:15	CDT	28.85	P
USGS		08116850		2016-06-04 10:30	CDT	28.81	P
USGS		08116850		2016-06-04 10:45	CDT	28.84	P
USGS		08116850		2016-06-04 11:00	CDT	28.84	P
USGS		08116850		2016-06-04 11:15	CDT	28.82	P
USGS		08116850		2016-06-04 11:30	CDT	28.82	P
USGS		08116850		2016-06-04 11:45	CDT	28.81	P
USGS		08116850		2016-06-04 12:00	CDT	28.83	P
USGS		08116850		2016-06-04 12:15	CDT	28.82	P
USGS		08116850		2016-06-04 12:30	CDT	28.83	P
USGS		08116850		2016-06-04 12:45	CDT	28.85	P
USGS		08116850		2016-06-04 13:00	CDT	28.86	P
USGS		08116850		2016-06-04 13:15	CDT	28.85	P
USGS		08116850		2016-06-04 13:30	CDT	28.85	P
USGS		08116850		2016-06-04 13:45	CDT	28.85	P
USGS		08116850		2016-06-04 14:00	CDT	28.84	P
USGS		08116850		2016-06-04 14:15	CDT	28.86	P
USGS		08116850		2016-06-04 14:30	CDT	28.87	P
USGS		08116850		2016-06-04 14:45	CDT	28.84	P
USGS		08116850		2016-06-04 15:00	CDT	28.86	P
USGS		08116850		2016-06-04 15:15	CDT	28.85	P
USGS		08116850		2016-06-04 15:30	CDT	28.88	P
USGS		08116850		2016-06-04 15:45	CDT	28.87	P
USGS		08116850		2016-06-04 16:00	CDT	28.87	P
USGS		08116850		2016-06-04 16:15	CDT	28.83	P
USGS		08116850		2016-06-04 16:30	CDT	28.89	P
USGS		08116850		2016-06-04 16:45	CDT	28.89	P
USGS		08116850		2016-06-04 17:00	CDT	28.85	P
USGS		08116850		2016-06-04 17:15	CDT	28.88	P
USGS		08116850		2016-06-04 17:30	CDT	28.89	P
USGS		08116850		2016-06-04 17:45	CDT	28.86	P
USGS		08116850		2016-06-04 18:00	CDT	28.89	P
USGS		08116850		2016-06-04 18:15	CDT	28.89	P
USGS		08116850		2016-06-04 18:30	CDT	28.88	P
USGS		08116850		2016-06-04 18:45	CDT	28.88	P
USGS		08116850		2016-06-04 19:00	CDT	28.88	P
USGS		08116850		2016-06-04 19:15	CDT	28.89	P
USGS		08116850		2016-06-04 19:30	CDT	28.88	P
USGS		08116850		2016-06-04 19:45	CDT	28.85	P
USGS		08116850		2016-06-04 20:00	CDT	28.86	P
USGS		08116850		2016-06-04 20:15	CDT	28.86	P
USGS		08116850		2016-06-04 20:30	CDT	28.87	P
USGS		08116850		2016-06-04 20:45	CDT	28.90	P
